22017,ΤΙ,ΔΑΡΑΣ               
22018,ΤΙ,ΕΛΑΙΟΧΩΡΙ           
22019,ΑΟ,ΠΑΡΑΛΙΟ ΑΣΤΡΟΣ      
22020,ΤΙ,ΚΟΣΜΑΣ              
22021,ΤΙ,ΛΕΟΝΤΑΡΙ            
22022,ΤΙ,ΚΑΡΙΤΑΙΝΑ           
22024,ΤΙ,ΣΤΕΜΝΙΤΣΑ           
22025,ΤΙ,ΙΣΑΡΗΣ              
22026,ΤΙ,ΜΑΓΟΥΛΙΑΝΑ          
22027,ΤΙ,ΚΑΤΩ ΑΣΕΑ           
22028,ΤΙ,ΠΑΛΟΥΜΠΑ            
22029,ΑΟ,ΤΥΡΟΣ               
22100,ΤΙ,ΤΡΙΠΟΛΗ             
22200,ΤΙ,ΜΕΓΑΛΟΠΟΛΗ          
22300,ΑΟ,ΛΕΩΝΙΔΙ             
23051,ΣΠ,ΣΚΑΛΑ               
23052,ΣΠ,ΜΟΛΑΟΙ              
23053,ΣΠ,ΝΕΑΠΟΛΗ ΛΑΚΩΝΙΑΣ    
23054,ΣΠ,ΞΗΡΟΚΑΜΠΙ           
23055,ΣΠ,ΒΛΑΧΙΩΤΗΣ           
23056,ΣΠ,ΠΑΠΑΔΙΑΝΙΚΑ         
23057,ΣΠ,ΚΡΟΚΕΕΣ             
23058,ΣΠ,ΓΕΡΑΚΙ              
23059,ΣΠ,ΚΑΣΤΟΡΕΙΟ           
23060,ΣΠ,ΝΙΑΤΑ               
23061,ΣΠ,ΑΓΙΟΣ ΝΙΚΟΛΑΟΣ ΛΑΚΩΝ
23062,ΣΠ,ΑΡΕΟΠΟΛΗ            
23063,ΣΠ,ΠΥΡΓΟΣ ΔΙΡΟΥ        
23064,ΣΠ,ΣΕΛΑΣΙΑ             
23065,ΣΠ,ΓΕΩΡΓΙΤΣΙ           
23066,ΣΠ,ΚΟΤΡΩΝΑΣ            
23067,ΣΠ,ΚΑΡΥΕΣ ΛΑΚΩΝΙΑΣ     
23068,ΣΠ,ΡΕΙΧΕΑ              
23069,ΣΠ,ΒΡΕΣΘΕΝΑ            
23070,ΣΠ,ΜΟΝΕΜΒΑΣΙΑ          
23071,ΣΠ,ΓΕΡΟΛΙΜΕΝΑ          
23100,ΣΠ,ΣΠΑΡΤΗ              
23200,ΣΠ,ΓΥΘΕΙΟ              
24001,ΚΛ,ΠΥΛΟΣ               
24002,ΚΛ,ΜΕΛΙΓΑΛΑΣ           
24003,ΚΛ,ΚΟΠΑΝΑΚΙ            
24004,ΚΛ,ΚΟΡΩΝΗ              
24005,ΚΛ,ΠΕΤΑΛΙΔΙ            
24006,ΚΛ,ΜΕΘΩΝΗ              
24007,ΚΛ,ΑΡΦΑΡΑ              
24008,ΚΛ,ΔΙΑΒΟΛΙΤΣΙ          
24009,ΚΛ,ΘΟΥΡΙΑ              
24010,ΚΛ,ΛΟΓΓΑ               
24011,ΚΛ,ΔΩΡΙΟ               
24012,ΚΛ,ΑΡΙΣ                
24013,ΚΛ,ΑΝΔΡΟΥΣΑ            
24014,ΚΛ,ΧΑΤΖΗΣ              
24015,ΚΛ,ΑΡΙΣΤΟΜΕΝΗΣ         
24016,ΚΛ,ΚΑΜΠΟΣ              
24017,ΚΛ,ΑΕΤΟΣ               
24018,ΚΛ,ΨΑΡΙ                
24019,ΚΛ,ΟΙΧΑΛΙΑ             
24020,ΚΛ,ΑΛΑΓΟΝΙΑ            
24021,ΚΛ,ΣΙΔΗΡΟΚΑΣΤΡΟ ΜΕΣΣΗΝΙ
24022,ΚΛ,ΚΑΡΔΑΜΥΛΗ           
24023,ΚΛ,ΠΛΑΤΣΑ              
24024,ΚΛ,ΑΓΙΟΣ ΝΙΚΟΛΑΟΣ ΜΕΣΣΗ
24100,ΚΛ,ΚΑΛΑΜΑΤΑ            
24101,ΚΛ,ΚΑΛΑΜΑΤΑ            
24200,ΚΛ,ΜΕΣΣΗΝΗ             
24300,ΚΛ,ΦΙΛΙΑΤΡΑ            
24400,ΚΛ,ΓΑΡΓΑΛΙΑΝΟΙ         
24500,ΚΛ,ΚΥΠΑΡΙΣΣΙΑ          
24600,ΚΛ,ΧΩΡΑ                
25001,ΑΙ,ΚΑΛΑΒΡΥΤΑ           
25002,ΠΚ,ΒΡΑΧΝΑΙΙΚΑ          
25003,ΑΙ,ΔΙΑΚΟΠΤΟ            
25004,ΑΙ,ΔΑΦΝΗ ΑΧΑΙΑΣ        
25005,ΠΚ,ΣΑΓΑΙΙΚΑ            
25006,ΑΙ,ΑΚΡΑΤΑ              
25007,ΑΙ,ΚΛΕΙΤΟΡΙΑ           
25008,ΠΚ,ΧΑΛΑΝΔΡΙΤΣΑ         
25009,ΑΙ,ΛΑΜΠΙΡΙ             
25010,ΑΙ,ΑΙΓΕΙΡΑ             
25011,ΑΙ,ΚΕΡΤΕΖΗ             
25012,ΑΙ,ΛΙΒΑΡΤΖΙ            
25013,ΑΙ,ΜΑΝΕΣΙ              
25014,ΑΙ,ΠΛΑΤΑΝΟΣ            
25015,ΠΚ,ΕΡΥΜΑΝΘΕΙΑ          
25016,ΑΙ,ΑΡΟΑΝΙΑ             
25017,ΑΙ,ΚΕΡΠΙΝΗ             
25018,ΠΚ,ΒΙ.ΠΕ. ΠΑΤΡΩΝ       
25100,ΑΙ,ΑΙΓΙΟ               
25200,ΠΚ,ΚΑΤΩ ΑΧΑΙΑ          
26221,ΠΤ,ΠΑΤΡΑ               
26222,ΠΤ,ΠΑΤΡΑ               
26223,ΠΤ,ΠΑΤΡΑ               
26224,ΠΤ,ΠΑΤΡΑ               
26225,ΠΤ,ΠΑΤΡΑ               
26226,ΠΠ,ΠΑΤΡΑ               
26331,ΠΠ,ΠΑΤΡΑ               
26332,ΠΠ,ΠΑΤΡΑ               
26333,ΠΠ,ΠΑΤΡΑ               
26334,ΠΠ,ΠΑΤΡΑ               
26335,ΠΠ,ΠΑΤΡΑ               
26441,ΠΒ,ΠΑΤΡΑ               
26442,ΠΒ,ΠΑΤΡΑ               
26443,ΠΒ,ΠΑΤΡΑ               
26444,ΠΒ,ΠΑΤΡΑ               
26500,ΠΠ,ΠΑΤΡΑ               
26504,ΠΒ,ΠΑΤΡΑ               
27050,ΑΜ,ΒΑΡΘΟΛΟΜΙΟ          
27051,ΑΜ,ΑΝΔΡΑΒΙΔΑ           
27052,ΑΜ,Σ. Σ. ΒΑΡΔΑΣ        
27053,ΑΜ,ΛΕΧΑΙΝΑ             
27054,ΠΥ,ΖΑΧΑΡΩ              
27055,ΠΥ,ΚΡΕΣΤΕΝΑ            
27056,ΠΥ,ΝΕΑ ΦΙΓΑΛΕΙΑ        
27057,ΑΜ,ΤΡΑΓΑΝΟ             
27058,ΠΥ,ΕΠΙΤΑΛΙΟ            
27059,ΑΜ,ΧΑΒΑΡΙ              
27060,ΠΥ,ΠΕΛΟΠΙΟ             
27061,ΠΥ,ΑΝΔΡΙΤΣΑΙΝΑ         
27062,ΠΥ,ΚΑΛΛΙΘΕΑ            
27063,ΑΜ,ΛΑΜΠΕΙΑ             
27064,ΠΥ,ΚΑΡΑΤΟΥΛΑ           
27065,ΠΥ,ΑΡΧΑΙΑ ΟΛΥΜΠΙΑ      
27066,ΠΥ,ΛΑΛΑΣ               
27067,ΠΥ,ΚΑΤΑΚΟΛΟ            
27068,ΑΜ,ΚΥΛΛΗΝΗ             
27069,ΑΜ,ΕΦΥΡΑ               
27100,ΠΥ,ΠΥΡΓΟΣ              
27200,ΑΜ,ΑΜΑΛΙΑΔΑ            
27300,ΑΜ,ΓΑΣΤΟΥΝΗ            
28080,ΚΦ,ΣΑΜΗ                
28081,ΚΦ,ΑΓΙΑ ΕΥΦΗΜΙΑ        
28082,ΚΦ,ΧΙΟΝΑΤΑ             
28083,ΚΦ,ΚΕΡΑΜΕΙΕΣ           
28084,ΚΦ,ΦΙΣΚΑΡΔΟ            
28085,ΚΦ,ΒΑΣΙΛΙΚΙΑΔΕΣ        
28086,ΚΦ,ΠΟΡΟΣ               
28100,ΚΦ,ΑΡΓΟΣΤΟΛΙ           
28200,ΚΦ,ΛΗΞΟΥΡΙ             
28300,ΚΦ,ΙΘΑΚΗ               
28301,ΚΦ,ΣΤΑΥΡΟΣ ΙΘΑΚΗΣ      
29090,ΖΚ,ΚΑΤΑΣΤΑΡΙ           
29091,ΖΚ,ΒΟΛΙΜΕΣ             
29092,ΖΚ,ΜΑΧΑΙΡΑΔΟ           
29100,ΖΚ,ΖΑΚΥΝΘΟΣ            
30000,ΘΣ,ΚΕΝΤΡΙΚΑ ΘΕΣΣΑΛΟΝΙΚΗ
30001,ΜΣ,ΝΕΟΧΩΡΙ             
30002,ΛΚ,ΒΟΝΙΤΣΑ             
30003,ΑΓ,ΠΑΝΑΙΤΩΛΙΟ          
30004,ΜΦ,ΚΑΤΟΥΝΑ             
30005,ΑΓ,ΚΑΙΝΟΥΡΓΙΟ          
30006,ΜΣ,ΑΣΤΑΚΟΣ             
30007,ΜΣ,ΚΑΤΟΧΗ              
30008,ΑΓ,ΘΕΡΜΟ               
30009,ΑΓ,ΦΥΤΕΙΕΣ             
30010,ΑΓ,ΠΑΡΑΒΟΛΑ            
30011,ΑΓ,ΜΑΤΑΡΑΓΚΑ           
30012,ΛΚ,ΠΑΛΑΙΡΟΣ            
30013,ΛΚ,ΜΟΝΑΣΤΗΡΑΚΙ         
30014,ΜΣ,ΕΥΗΝΟΧΩΡΙ           
30015,ΑΓ,ΓΑΒΑΛΟΥ             
30016,ΑΡ,ΜΕΝΙΔΙ ΑΙΤΩΛ/ΝΙΑΣ   
30017,ΜΦ,ΕΜΠΕΣΟΣ             
30018,ΜΦ,ΑΜΟΡΓΙΑΝΟΙ          
30019,ΛΚ,ΜΥΤΙΚΑΣ             
30020,ΝΑ,ΑΝΤΙΡΡΙΟ            
30021,ΑΓ,ΑΓΙΟΣ ΒΛΑΣΙΟΣ       
30022,ΑΓ,ΠΛΑΤΑΝΟΣ            
30023,ΝΑ,ΑΝΩ ΧΩΡΑ            
30024,ΝΑ,ΤΕΡΨΙΘΕΑ            
30025,ΝΑ,ΚΛΕΠΑ               
30026,ΝΑ,ΣΙΜΟΣ               
30027,ΑΓ,ΑΓΙΟΣ ΚΩΝΣΤΑΝΤΙΝΟΣ  
30100,ΑΓ,ΑΓΡΙΝΙΟ             
30200,ΜΣ,ΜΕΣΟΛΟΓΓΙ           
30214,ΜΣ,ΕΥΗΝΟΧΩΡΙ           
30300,ΝΑ,ΝΑΥΠΑΚΤΟΣ           
30400,ΜΣ,ΑΙΤΩΛΙΚΟ            
30500,ΜΦ,ΑΜΦΙΛΟΧΙΑ           
31080,ΛΚ,ΚΑΡΥΑ               
31081,ΜΦ,ΚΑΛΑΜΟΣ             
31082,ΛΚ,ΒΑΣΙΛΙΚΗ            
31083,ΛΚ,ΒΑΘΥ                
31084,ΛΚ,ΝΥΔΡΙ               
31100,ΛΚ,ΛΕΥΚΑΔΑ             
32001,ΛΒ,ΑΛΙΑΡΤΟΣ            
32002,ΘΒ,ΒΑΓΙΑ               
32003,ΛΒ,ΠΑΡΑΛΙΑ ΔΙΣΤΟΜΟΥ    
32004,ΛΒ,ΑΡΑΧΩΒΑ             
32005,ΛΒ,ΔΙΣΤΟΜΟ             
32006,ΛΒ,ΚΥΡΙΑΚΙ             
32007,ΛΒ,ΑΓΙΟΣ ΓΕΩΡΓΙΟΣ ΒΟΙΩΤ
32008,ΛΒ,ΔΑΥΛΕΙΑ             
32009,ΧΛ,ΣΧΗΜΑΤΑΡΙ           
32010,ΘΒ,ΔΟΜΒΡΑΙΝΑ           
32011,ΧΛ,ΟΙΝΟΦΥΤΑ            
32012,ΛΒ,ΑΝΤΙΚΥΡΑ            
32100,ΛΒ,ΛΙΒΑΔΕΙΑ            
32200,ΘΒ,ΘΗΒΑ                
32300,ΛΒ,ΟΡΧΟΜΕΝΟΣ           
33050,ΑΦ,ΔΕΣΦΙΝΑ             
33051,ΛΒ,ΠΟΛΥΔΡΟΣΟΣ          
33052,ΑΦ,ΓΑΛΑΞΙΔΙ            
33053,ΑΦ,ΛΙΔΟΡΙΚΙ            
33054,ΑΦ,ΔΕΛΦΟΙ              
33055,ΑΦ,ΧΡΥΣΟ ΦΩΚΙΔΑΣ       
33056,ΝΑ,ΕΥΠΑΛΙΟ             
33057,ΛΒ,ΓΡΑΒΙΑ              
33058,ΑΦ,ΕΡΑΤΕΙΝΗ            
33059,ΝΑ,ΑΡΤΟΤΙΝΑ            
33060,ΝΑ,ΠΟΤΙΔΑΝΙΑ           
33061,ΝΑ,ΚΡΟΚΥΛΕΙΟ           
33062,ΝΑ,ΠΕΝΤΑΓΙΟΙ           
33063,ΑΦ,ΜΑΥΡΟΛΙΘΑΡΙ         
33100,ΑΦ,ΑΜΦΙΣΣΑ             
33200,ΑΦ,ΙΤΕΑ ΦΩΚΙΔΑΣ        
34001,ΕΝ,ΚΑΡΥΣΤΟΣ            
34002,ΧΛ,ΒΑΣΙΛΙΚΟ            
34003,ΕΝ,ΚΥΜΗ                
34004,ΕΒ,ΜΑΝΤΟΥΔΙ            
34005,ΕΒ,ΛΙΜΝΗ               
34006,ΕΝ,ΑΜΑΡΥΝΘΟΣ           
34007,ΕΝ,ΣΚΥΡΟΣ              
34008,ΧΛ,ΕΡΕΤΡΙΑ             
34009,ΕΝ,ΑΥΛΩΝΑΡΙ            
34010,ΕΒ,ΑΓΙΑ ΑΝΝΑ           
34011,ΕΝ,ΟΞΥΛΙΘΟΣ            
34012,ΕΒ,ΩΡΕΟΙ               
34013,ΕΝ,ΜΑΡΜΑΡΙ             
34014,ΧΛ,ΣΤΕΝΗ ΔΙΡΦΥΟΣ       
34015,ΕΝ,ΣΤΥΡΑ               
34016,ΕΝ,ΚΟΝΙΣΤΡΕΣ           
34017,ΕΝ,ΚΡΙΕΖΑ              
34018,ΧΛ,ΚΑΘΕΝΟΙ             
34019,ΕΝ,ΚΑΛΗΜΕΡΙΑΝΟΙ        
34100,ΧΛ,ΧΑΛΚΙΔΑ - ΒΑΘΥ ΑΥΛΙΔ
34200,ΕΒ,ΙΣΤΙΑΙΑ             
34300,ΕΒ,ΛΟΥΤΡΑ ΑΙΔΗΨΟΥ      
34400,ΧΛ,ΨΑΧΝΑ               
34500,ΕΝ,ΑΛΙΒΕΡΙ             
34600,ΧΛ,ΝΕΑ ΑΡΤΑΚΗ          
35001,ΛΜ,ΜΑΛΕΣΙΝΑ            
35002,ΛΒ,ΑΜΦΙΚΛΕΙΑ           
35003,ΛΜ,ΣΠΕΡΧΕΙΑΔΑ          
35004,ΛΒ,ΕΛΑΤΕΙΑ             
35005,ΛΜ,ΜΑΡΤΙΝΟ             
35006,ΛΜ,ΑΓΙΟΣ ΚΩΝΣΤΑΝΤΙΝΟΣ  
35007,ΛΜ,ΛΙΒΑΝΑΤΕΣ           
35008,ΛΜ,ΚΑΜ. ΒΟΥΡΛΑ         
35009,ΛΜ,ΜΩΛΟΣ               
35010,ΛΜ,ΔΟΜΟΚΟΣ             
35011,ΛΜ,ΜΑΚΡΑΚΩΜΗ           
35012,ΛΜ,ΛΑΡΥΜΝΑ             
35013,ΛΜ,ΠΕΛΑΣΓΙΑ            
35014,ΛΜ,ΑΝΘΗΛΗ              
35015,ΛΒ,ΚΑΤΩ ΤΙΘΟΡΕΑ        
35016,ΛΜ,ΥΠΑΤΗ               
35017,ΛΜ,ΑΓΙΟΣ ΓΕΩΡΓΙΟΣ ΦΘΙΩΤ
35018,ΛΜ,ΓΑΡΔΙΚΙ             
35100,ΛΜ,ΛΑΜΙΑ               
35200,ΛΜ,ΑΤΑΛΑΝΤΗ            
35300,ΛΜ,ΣΤΥΛΙΔΑ             
36070,ΚΕ,ΡΑΠΤΟΠΟΥΛΟ          
36071,ΚΕ,ΚΕΑΣΟΧΩΡΙ           
36072,ΚΕ,ΓΡΑΝΙΤΣΑ            
36073,ΚΕ,ΑΓΡΑΦΑ              
36074,ΚΕ,ΠΡΟΥΣΟΣ             
36075,ΚΕ,ΜΕΓΑΛΟ ΧΩΡΙΟ        
36076,ΚΕ,ΚΡΙΚΕΛΛΟ            
36080,ΚΕ,ΦΟΥΡΝΑ              
36081,ΚΕ,ΑΓΙΑ ΤΡΙΑΔΑ ΕΥΡΥΤ.  
36100,ΚΕ,ΚΑΡΠΕΝΗΣΙ           
37001,ΒΛ,ΖΑΓΟΡΑ              
37002,ΣΘ,ΣΚΙΑΘΟΣ             
37003,ΣΒ,ΣΚΟΠΕΛΟΣ            
37004,ΣΒ,ΓΛΩΣΣΑ              
37005,ΛΝ,ΑΛΟΝΝΗΣΟΣ           
37006,ΒΛ,ΑΡΓΑΛΑΣΤΗ           
37007,ΒΛ,ΠΤΕΛΕΟΣ             
37008,ΒΛ,ΣΟΥΡΠΗ              
37009,ΒΛ,ΤΡΙΚΕΡΙ             
37010,ΒΛ,ΜΗΛΙΕΣ              
37011,ΒΛ,ΠΟΡΤΑΡΙΑ            
37012,ΒΛ,ΤΣΑΓΚΑΡΑΔΑ          
37013,ΒΛ,ΜΗΛΙΝΑ              
37100,ΒΛ,ΑΛΜΥΡΟΣ             
37200,ΒΛ,ΑΓΙΟΣ ΓΕΩΡΓΙΟΣ ΙΩΛΚΟ
37300,ΒΛ,ΑΓΡΙΑ               
37400,ΒΛ,ΝΕΑ ΑΓΧΙΑΛΟΣ        
37500,ΒΛ,ΒΕΛΕΣΤΙΝΟ           
38001,ΒΛ,ΒΟΛΟΣ               
38002,ΒΛ,ΝΕΑ ΙΩΝΙΑ           
38003,ΒΛ,ΒΟΛΟΣ               
38221,ΒΛ,ΒΟΛΟΣ               
38222,ΒΛ,ΒΟΛΟΣ               
38300,ΒΛ,ΒΟΛΟΣ               
38322,ΒΛ,ΒΟΛΟΣ               
38331,ΒΛ,ΒΟΛΟΣ               
38333,ΒΛ,ΒΟΛΟΣ               
38334,ΒΛ,ΒΟΛΟΣ               
38445,ΒΛ,ΝΕΑ ΙΩΝΙΑ  ΒΟΛΟΣ    
38446,ΒΛ,ΒΟΛΟΣ               
38500,ΒΛ,ΒΟΛΟΣ               
40001,ΛΤ,ΚΡΑΝΕΑ              
40002,ΛΤ,ΛΙΒΑΔΙ              
40003,ΛΤ,ΑΓΙΑ                
40004,ΛΤ,ΓΟΝΝΟΙ              
40005,ΛΤ,ΒΕΡΔΙΚΟΥΣΙΑ         
40006,ΛΡ,ΣΥΚΟΥΡΙ             
40007,ΛΤ,ΠΥΡΓΕΤΟΣ            
40008,ΛΤ,ΡΑΨΑΝΗ              
40009,ΛΡ,ΠΛΑΤΥΚΑΜΠΟΣ         
40010,ΛΤ,ΤΣΑΡΙΤΣΑΝΗ          
40011,ΛΤ,ΦΑΛΑΝΗ              
40100,ΛΤ,ΤΥΡΝΑΒΟΣ            
40200,ΛΤ,ΕΛΑΣΣΟΝΑ            
40300,ΛΤ,ΦΑΡΣΑΛΑ             
40400,ΛΤ,ΑΜΠΕΛΩΝΑΣ           
41001,ΛΡ,ΛΑΡΙΣΑ              
41221,ΛΡ,ΛΑΡΙΣΑ              
41222,ΛΡ,ΛΑΡΙΣΑ              
41223,ΛΡ,ΛΑΡΙΣΑ              
41334,ΛΤ,ΛΑΡΙΣΑ              
41335,ΛΤ,ΛΑΡΙΣΑ              
41336,ΛΡ,ΛΑΡΙΣΑ              
41447,ΛΡ,ΛΑΡΙΣΑ              
41500,ΛΤ,ΛΑΡΙΣΑ              
42030,ΤΡ,ΜΕΓΑΛΑ ΚΑΛΥΒΙΑ      
42031,ΤΡ,ΦΑΡΚΑΔΩΝΑ           
42032,ΤΡ,ΠΥΛΗ                
42033,ΤΡ,ΜΥΡΟΦΥΛΛΟ           
42034,ΤΡ,ΑΓΙΟΦΥΛΛΟ           
42035,ΤΡ,ΚΟΝΙΣΚΟΣ            
42036,ΤΡ,ΚΑΣΤΑΝΕΑ            
42037,ΤΡ,ΜΕΣΟΧΩΡΑ            
42100,ΤΡ,ΤΡΙΚΑΛΑ             
42200,ΤΡ,ΚΑΛΑΜΠΑΚΑ           
42300,ΤΡ,ΝΕΟΧΩΡΙ             
43060,ΚΑ,ΜΟΥΖΑΚΙ             
43061,ΚΑ,ΑΓΝΑΝΤΕΡΟ           
43062,ΚΑ,ΙΤΕΑ ΚΑΡΔΙΤΣΑΣ      
43063,ΚΑ,ΛΕΟΝΤΑΡΙ ΚΑΡΔΙΤΣΑΣ  
43064,ΚΑ,ΦΑΝΑΡΙ              
43065,ΚΑ,ΑΝΘΗΡΟ              
43066,ΚΑ,ΒΡΑΓΚΙΑΝΑ           
43067,ΚΑ,ΜΕΣΕΝΙΚΟΛΑΣ         
43068,ΚΑ,ΡΕΝΤΙΝΑ             
43069,ΚΑ,ΠΕΤΡΙΛΟ             
43070,ΚΑ,ΠΡΟΑΣΤΙΟ            
43100,ΚΑ,ΚΑΡΔΙΤΣΑ            
43200,ΚΑ,ΠΑΛΑΜΑΣ             
43300,ΚΑ,ΣΟΦΑΔΕΣ             
44001,ΙΒ,ΠΡΑΜΑΝΤΑ            
44002,ΙΒ,ΔΕΛΒΙΝΑΚΙ           
44003,ΙΝ,ΖΙΤΣΑ               
44004,ΙΒ,ΔΟΛΙΑΝΑ             
44005,ΙΒ,ΠΩΓΩΝΙΑΝΗ           
44006,ΙΒ,ΚΕΦΑΛΟΒΡΥΣΟ         
44007,ΙΒ,ΑΣΠΡΑΓΓΕΛΟΙ         
44008,ΙΒ,ΑΓΙΑ ΠΑΡΑΣΚΕΥΗ ΙΩΑΝ.
44009,ΙΒ,ΔΕΡΒΙΖΙΑΝΑ          
44010,ΙΒ,ΤΣΕΠΕΛΟΒΟ           
44012,ΙΒ,ΒΗΣΣΑΝΗ             
44013,ΙΒ,ΚΑΛΕΝΤΖΙ            
44014,ΙΝ,ΓΡΕΒΕΝΙΤΙΟ          
44015,ΙΒ,ΠΥΡΣΟΓΙΑΝΝΗ         
44016,ΙΒ,ΑΡΙΣΤΗ              
44017,ΙΝ,ΒΡΟΣΙΝΑ             
44018,ΙΒ,ΚΗΠΟΙ               
44019,ΙΒ,ΠΑΛΑΙΟΣΕΛΙ          
44020,ΙΒ,ΜΟΛΙΣΤΑ             
44100,ΙΒ,ΚΟΝΙΤΣΑ             
44200,ΙΝ,ΜΕΤΣΟΒΟ             
45110,ΙΝ,ΠΑΝΕΠΙΣΤΗΜΙΟ ΙΩΑΝΝΙΝ
45221,ΙΝ,ΙΩΑΝΝΙΝΑ            
45332,ΙΝ,ΙΩΑΝΝΙΝΑ            
45333,ΙΝ,ΙΩΑΝΝΙΝΑ            
45444,ΙΒ,ΙΩΑΝΝΙΝΑ            
45445,ΙΝ,ΙΩΑΝΝΙΝΑ            
45500,ΙΝ,ΙΩΑΝΝΙΝΑ            
46030,ΗΓ,ΜΑΡΓΑΡΙΤΙ           
46031,ΗΓ,ΓΛΥΚΗ               
46032,ΗΓ,ΑΓΙΟΙ ΠΑΝΤΕΣ        
46033,ΗΓ,ΚΕΡΑΜΙΤΣΑ           
46100,ΗΓ,ΗΓΟΥΜΕΝΙΤΣΑ         
46200,ΗΓ,ΠΑΡΑΜΥΘΙΑ           
46300,ΗΓ,ΦΙΛΙΑΤΕΣ            
47040,ΑΡ,ΚΟΜΠΟΤΙ             
47041,ΑΡ,ΝΕΟΧΩΡΙ ΑΡΤΑΣ       
47042,ΑΡ,ΦΙΛΟΘΕΗ             
47043,ΑΡ,ΑΓΝΑΝΤΑ             
47044,ΑΡ,ΑΝΩ ΚΑΛΕΝΤΙΝΗ       
47045,ΑΡ,ΒΟΥΡΓΑΡΕΛΙ          
47046,ΑΡ,ΡΟΔΑΥΓΗ             
47047,ΑΡ,ΜΗΛΙΑΝΑ             
47048,ΑΡ,ΔΗΜΑΡΙ              
47100,ΑΡ,ΑΡΤΑ                
47200,ΑΡ,ΠΕΤΑ                
48060,ΠΡ,ΠΑΡΓΑ               
48061,ΠΡ,ΛΟΥΡΟΣ              
48062,ΠΡ,ΚΑΝΑΛΛΑΚΙ           
48100,ΠΡ,ΠΡΕΒΕΖΑ             
48200,ΑΡ,ΦΙΛΙΠΠΙΑΔΑ          
48300,ΠΡ,ΘΕΣΠΡΩΤΙΚΟ          
49080,ΚΡ,ΛΕΥΚΙΜΜΗ            
49081,ΚΡ,ΚΑΡΟΥΣΑΔΕΣ          
49082,ΚΡ,ΓΑΙΟΣ               
49083,ΚΡ,ΣΚΡΙΠΕΡΟ            
49084,ΚΡ,ΚΑΣΤΕΛΛΑΝΟΙ         
49100,ΚΡ,ΚΕΡΚΥΡΑ             
50001,ΚΖ,ΝΕΑΠΟΛΗ             
50002,ΚΖ,ΤΣΟΤΙΛΙ             
50003,ΚΖ,ΕΡΑΤΥΡΑ             
50004,ΚΖ,ΑΙΑΝΗΣ              
50005,ΠΜ,ΕΜΠΟΡΙΟ             
50006,ΠΜ,ΠΥΡΓΟΙ              
50007,ΚΖ,ΠΕΝΤΑΛΟΦΟΣ          
50008,ΚΖ,ΑΥΓΕΡΙΝΟΣ           
50009,ΠΜ,ΒΛΑΣΤΗ              
50010,ΚΖ,ΚΡΟΚΟΣ              
50100,ΚΖ,ΚΟΖΑΝΗ              
50200,ΠΜ,ΠΤΟΛΕΜΑΙΔΑ          
50300,ΚΖ,ΣΙΑΤΙΣΤΑ            
50400,ΚΖ,ΒΕΛΒΕΝΤΟΣ           
50500,ΚΖ,ΣΕΡΒΙΑ              
51030,ΓΡ,ΑΓΙΟΣ ΓΕΩΡΓΙΟΣ ΓΡΕΒΕ
51031,ΓΡ,ΚΗΠΟΥΡΕΙΟ           
51032,ΓΡ,ΠΟΛΥΝΕΡΙ            
51100,ΓΡ,ΓΡΕΒΕΝΑ             
51200,ΓΡ,ΔΕΣΚΑΤΗ             
52050,ΚΣ,ΜΕΣΟΠΟΤΑΜΙΑ         
52051,ΚΣ,ΝΕΣΤΟΡΙΟ            
52052,ΚΣ,ΚΟΡΗΣΟΣ             
52053,ΚΣ,ΒΟΓΑΤΣΙΚΟ           
52054,ΚΣ,ΚΛΕΙΣΟΥΡΑ           
52055,ΚΣ,ΜΑΚΡΟΧΩΡΙ           
52056,ΚΣ,ΜΑΥΡΟΧΩΡΙ           
52057,ΚΣ,ΔΙΣΠΗΛΙΟ            
52058,ΚΣ,ΑΚΡΙΤΕΣ             
52059,ΚΣ,ΒΙΤΣΙ               
52100,ΚΣ,ΚΑΣΤΟΡΙΑ            
52200,ΚΣ,ΑΡΓΟΣ ΟΡΕΣΤΙΚΟ      
53070,ΜΥ,ΦΙΛΩΤΑΣ             
53071,ΦΛ,ΜΕΛΙΤΗ              
53072,ΜΥ,ΞΙΝΟ ΝΕΡΟ           
53073,ΜΥ,ΛΕΧΟΒΟ              
53074,ΦΛ,ΒΕΥΗ                
53075,ΜΥ,ΣΚΛΗΘΡΟ             
53076,ΦΛ,ΑΝΤΑΡΤΙΚΟ           
53077,ΦΛ,ΑΓΙΟΣ ΓΕΡΜΑΝΟΣ      
53078,ΜΥ,ΝΥΜΦΑΙΟ             
53100,ΦΛ,ΦΛΩΡΙΝΑ             
53200,ΜΥ,ΑΜΥΝΤΑΙΟ            
53438,ΘΣ,ΑΓΙΟΣ ΠΑΥΛΟΣ        
53533,ΘΕ,ΠΟΛΙΧΝΗ             
54124,ΘΦ,ΦΙΛΙΚΗΣ ΕΤΑΙΡΕΙΑΣ   
54248,ΘΥ,ΕΛΕΥΘΕΡΙΟ           
54249,ΘΤ,ΘΕΣΣΑΛΟΝΙΚΗ         
54250,ΘΤ,ΘΕΣΣΑΛΟΝΙΚΗ         
54252,ΘΘ,ΘΕΣΣΑΛΟΝΙΚΗ         
54351,ΘΤ,ΘΕΣΣΑΛΟΝΙΚΗ         
